id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
17_8077,"Pijama Salus","Tecido: MicrofIbra Repelente a Líquido, Cor: Verde",https://biostilo.com:444/wp-content/uploads/2019/12/salus-masc.jpg,https://biostilo.com:444/product/pijama-salus/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=verde,"Masculino, Scrub","BioStilo",155BRL,in stock,17_6192,https://biostilo.com:444/carrinho/?add-to-cart=6192&variation_id=8077&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=verde,"https://biostilo.com:444/wp-content/uploads/2019/11/salus1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/salus3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_8574.png,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9412.png,https://biostilo.com:444/wp-content/uploads/2019/12/salus-masc.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,155BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Chumbo/Marinho/Verde/Vinho/Cinza Claro/Branco:Verde"
17_8075,"Pijama Salus","Tecido: MicrofIbra Repelente a Líquido, Cor: Chumbo",https://biostilo.com:444/wp-content/uploads/2019/12/salus-chumbo0.jpg,https://biostilo.com:444/product/pijama-salus/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=chumbo,"Masculino, Scrub","BioStilo",155BRL,in stock,17_6192,https://biostilo.com:444/carrinho/?add-to-cart=6192&variation_id=8075&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=chumbo,"https://biostilo.com:444/wp-content/uploads/2019/11/salus1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/salus3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_8574.png,https://biostilo.com:444/wp-content/uploads/2019/11/IMG_9412.png,https://biostilo.com:444/wp-content/uploads/2019/12/salus-masc.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,155BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Chumbo/Marinho/Verde/Vinho/Cinza Claro/Branco:Chumbo"
19_7973,"Jaleco Allegra","Tecido: Microfibra Antimicrobiana, Cor: Branco com Detalhe Branco",https://biostilo.com:444/wp-content/uploads/2019/12/allegra-branco-branco0.jpg,https://biostilo.com:444/product/jaleco-allegra/?attribute_pa_tecido=microfibra-antibacteriana&attribute_pa_cor=branco-com-detalhe-branco,"Feminino, Jalecos","BioStilo",169BRL,in stock,19_7960,https://biostilo.com:444/carrinho/?add-to-cart=7960&variation_id=7973&attribute_pa_tecido=microfibra-antibacteriana&attribute_pa_tamanho=&attribute_pa_cor=branco-com-detalhe-branco,"https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom1.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-cinzaclaro-chumbo2.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,169BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:Microfibra Antimicrobiana,cor:Bege com Detalhe Marrom/Branco com Detalhe Azul Royal/Branco com Detalhe Branco/Branco com Detalhe Rosa Escuro/Chumbo/Cinza Claro com Detalhe em Chumbo/Marinho/Rosê com Vinho/Pink/Rosê com detalhe vinho:Branco com Detalhe Branco"
CM01_8008,"Calça Masculina","Tecido: Microfibra Comum, Cor: Branco",https://biostilo.com:444/wp-content/uploads/2019/12/calca-masculina-branco0.jpg,https://biostilo.com:444/product/calca-masculina/?attribute_pa_tecido=microfibra-comum&attribute_pa_cor=branco,"Masculino, Calças","BioStilo",62BRL,in stock,CM01_6208,https://biostilo.com:444/carrinho/?add-to-cart=6208&variation_id=8008&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=&attribute_pa_cor=branco,"https://biostilo.com:444/wp-content/uploads/2019/11/calcamas1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas5.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas4.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,62BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Comum:Microfibra Comum,cor:Bege/Branco/Chumbo/Cinza Claro/Marinho:Branco"
19_7966,"Jaleco Allegra","Tecido: MicrofIbra Repelente a Líquido, Cor: Branco com Detalhe Rosa Escuro",https://biostilo.com:444/wp-content/uploads/2019/12/allegra-branco-rosaescuro0.jpg,https://biostilo.com:444/product/jaleco-allegra/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=branco-com-detalhe-rosa-escuro,"Feminino, Jalecos","BioStilo",169BRL,in stock,19_7960,https://biostilo.com:444/carrinho/?add-to-cart=7960&variation_id=7966&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=branco-com-detalhe-rosa-escuro,"https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom1.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-cinzaclaro-chumbo2.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,169BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Bege com Detalhe Marrom/Branco com Detalhe Azul Royal/Branco com Detalhe Branco/Branco com Detalhe Rosa Escuro/Chumbo/Cinza Claro com Detalhe em Chumbo/Marinho/Rosê com Vinho/Pink/Rosê com detalhe vinho:Branco com Detalhe Rosa Escuro"
19_7970,"Jaleco Allegra","Tecido: MicrofIbra Repelente a Líquido, Cor: Chumbo",https://biostilo.com:444/wp-content/uploads/2019/12/allegra-chumbo0.jpg,https://biostilo.com:444/product/jaleco-allegra/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=chumbo,"Feminino, Jalecos","BioStilo",169BRL,in stock,19_7960,https://biostilo.com:444/carrinho/?add-to-cart=7960&variation_id=7970&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=chumbo,"https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom1.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-cinzaclaro-chumbo2.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,169BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Bege com Detalhe Marrom/Branco com Detalhe Azul Royal/Branco com Detalhe Branco/Branco com Detalhe Rosa Escuro/Chumbo/Cinza Claro com Detalhe em Chumbo/Marinho/Rosê com Vinho/Pink/Rosê com detalhe vinho:Chumbo"
19_7971,"Jaleco Allegra","Tecido: MicrofIbra Repelente a Líquido, Cor: Cinza Claro com Detalhe em Chumbo",https://biostilo.com:444/wp-content/uploads/2019/12/allegra-cinzaclaro-chumbo0.jpg,https://biostilo.com:444/product/jaleco-allegra/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=cinza-claro-com-detalhe-em-chumbo,"Feminino, Jalecos","BioStilo",169BRL,in stock,19_7960,https://biostilo.com:444/carrinho/?add-to-cart=7960&variation_id=7971&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=cinza-claro-com-detalhe-em-chumbo,"https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom1.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-cinzaclaro-chumbo2.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,169BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Bege com Detalhe Marrom/Branco com Detalhe Azul Royal/Branco com Detalhe Branco/Branco com Detalhe Rosa Escuro/Chumbo/Cinza Claro com Detalhe em Chumbo/Marinho/Rosê com Vinho/Pink/Rosê com detalhe vinho:Cinza Claro com Detalhe em Chumbo"
19_7972,"Jaleco Allegra","Tecido: MicrofIbra Repelente a Líquido, Cor: Marinho",https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho0.jpg,https://biostilo.com:444/product/jaleco-allegra/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=marinho,"Feminino, Jalecos","BioStilo",169BRL,in stock,19_7960,https://biostilo.com:444/carrinho/?add-to-cart=7960&variation_id=7972&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=marinho,"https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom1.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-cinzaclaro-chumbo2.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,169BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Bege com Detalhe Marrom/Branco com Detalhe Azul Royal/Branco com Detalhe Branco/Branco com Detalhe Rosa Escuro/Chumbo/Cinza Claro com Detalhe em Chumbo/Marinho/Rosê com Vinho/Pink/Rosê com detalhe vinho:Marinho"
19_7963,"Jaleco Allegra","Tecido: MicrofIbra Repelente a Líquido, Cor: Bege com Detalhe Marrom",https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom0.jpg,https://biostilo.com:444/product/jaleco-allegra/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=bege-com-detalhe-marrom,"Feminino, Jalecos","BioStilo",169BRL,in stock,19_7960,https://biostilo.com:444/carrinho/?add-to-cart=7960&variation_id=7963&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=bege-com-detalhe-marrom,"https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom1.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-cinzaclaro-chumbo2.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,169BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Bege com Detalhe Marrom/Branco com Detalhe Azul Royal/Branco com Detalhe Branco/Branco com Detalhe Rosa Escuro/Chumbo/Cinza Claro com Detalhe em Chumbo/Marinho/Rosê com Vinho/Pink/Rosê com detalhe vinho:Bege com Detalhe Marrom"
19_7964,"Jaleco Allegra","Tecido: MicrofIbra Repelente a Líquido, Cor: Branco com Detalhe Azul Royal",https://biostilo.com:444/wp-content/uploads/2019/12/allegra-branco-azulroyal0.jpg,https://biostilo.com:444/product/jaleco-allegra/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=branco-com-detalhe-azul-royal,"Feminino, Jalecos","BioStilo",169BRL,in stock,19_7960,https://biostilo.com:444/carrinho/?add-to-cart=7960&variation_id=7964&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=branco-com-detalhe-azul-royal,"https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom1.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-cinzaclaro-chumbo2.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,169BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Bege com Detalhe Marrom/Branco com Detalhe Azul Royal/Branco com Detalhe Branco/Branco com Detalhe Rosa Escuro/Chumbo/Cinza Claro com Detalhe em Chumbo/Marinho/Rosê com Vinho/Pink/Rosê com detalhe vinho:Branco com Detalhe Azul Royal"
19_7965,"Jaleco Allegra","Tecido: MicrofIbra Repelente a Líquido, Cor: Branco com Detalhe Branco",https://biostilo.com:444/wp-content/uploads/2019/12/allegra-branco-branco0.jpg,https://biostilo.com:444/product/jaleco-allegra/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=branco-com-detalhe-branco,"Feminino, Jalecos","BioStilo",169BRL,in stock,19_7960,https://biostilo.com:444/carrinho/?add-to-cart=7960&variation_id=7965&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=branco-com-detalhe-branco,"https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom1.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-cinzaclaro-chumbo2.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,169BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Bege com Detalhe Marrom/Branco com Detalhe Azul Royal/Branco com Detalhe Branco/Branco com Detalhe Rosa Escuro/Chumbo/Cinza Claro com Detalhe em Chumbo/Marinho/Rosê com Vinho/Pink/Rosê com detalhe vinho:Branco com Detalhe Branco"
CM01_8006,"Calça Masculina","Tecido: MicrofIbra Repelente a Líquido, Cor: Cinza Claro",https://biostilo.com:444/wp-content/uploads/2019/12/calca-masculina-cinzaclaro0.jpg,https://biostilo.com:444/product/calca-masculina/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=cinza-claro,"Masculino, Calças","BioStilo",82BRL,in stock,CM01_6208,https://biostilo.com:444/carrinho/?add-to-cart=6208&variation_id=8006&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=cinza-claro,"https://biostilo.com:444/wp-content/uploads/2019/11/calcamas1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas5.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas4.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,82BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Bege/Branco/Chumbo/Cinza Claro/Marinho:Cinza Claro"
CM01_8007,"Calça Masculina","Tecido: MicrofIbra Repelente a Líquido, Cor: Marinho",https://biostilo.com:444/wp-content/uploads/2019/12/calca-masculina-marinho0.jpg,https://biostilo.com:444/product/calca-masculina/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=marinho,"Masculino, Calças","BioStilo",82BRL,in stock,CM01_6208,https://biostilo.com:444/carrinho/?add-to-cart=6208&variation_id=8007&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=marinho,"https://biostilo.com:444/wp-content/uploads/2019/11/calcamas1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas5.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas4.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,82BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Bege/Branco/Chumbo/Cinza Claro/Marinho:Marinho"
CM01_8003,"Calça Masculina","Tecido: MicrofIbra Repelente a Líquido, Cor: Bege",https://biostilo.com:444/wp-content/uploads/2019/12/calca-masculina-bege0.jpg,https://biostilo.com:444/product/calca-masculina/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=bege,"Masculino, Calças","BioStilo",82BRL,in stock,CM01_6208,https://biostilo.com:444/carrinho/?add-to-cart=6208&variation_id=8003&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=bege,"https://biostilo.com:444/wp-content/uploads/2019/11/calcamas1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas5.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas4.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,82BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Bege/Branco/Chumbo/Cinza Claro/Marinho:Bege"
CM01_8004,"Calça Masculina","Tecido: MicrofIbra Repelente a Líquido, Cor: Branco",https://biostilo.com:444/wp-content/uploads/2019/12/calca-masculina-branco0.jpg,https://biostilo.com:444/product/calca-masculina/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=branco,"Masculino, Calças","BioStilo",82BRL,in stock,CM01_6208,https://biostilo.com:444/carrinho/?add-to-cart=6208&variation_id=8004&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=branco,"https://biostilo.com:444/wp-content/uploads/2019/11/calcamas1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas5.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas4.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,82BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Bege/Branco/Chumbo/Cinza Claro/Marinho:Branco"
CM01_8005,"Calça Masculina","Tecido: MicrofIbra Repelente a Líquido, Cor: Chumbo",https://biostilo.com:444/wp-content/uploads/2019/12/calca-masculina-chumbo0.jpg,https://biostilo.com:444/product/calca-masculina/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=chumbo,"Masculino, Calças","BioStilo",82BRL,in stock,CM01_6208,https://biostilo.com:444/carrinho/?add-to-cart=6208&variation_id=8005&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=chumbo,"https://biostilo.com:444/wp-content/uploads/2019/11/calcamas1.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas5.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas2.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas3.jpg,https://biostilo.com:444/wp-content/uploads/2019/11/calcamas4.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,82BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Bege/Branco/Chumbo/Cinza Claro/Marinho:Chumbo"
19_7974,"Jaleco Allegra","Tecido: Microfibra Comum, Cor: Branco com Detalhe Branco",https://biostilo.com:444/wp-content/uploads/2019/12/allegra-branco-branco0.jpg,https://biostilo.com:444/product/jaleco-allegra/?attribute_pa_tecido=microfibra-comum&attribute_pa_cor=branco-com-detalhe-branco,"Feminino, Jalecos","BioStilo",149BRL,in stock,19_7960,https://biostilo.com:444/carrinho/?add-to-cart=7960&variation_id=7974&attribute_pa_tecido=microfibra-comum&attribute_pa_tamanho=&attribute_pa_cor=branco-com-detalhe-branco,"https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-bege-marrom1.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-cinzaclaro-chumbo2.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho0.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/allegra-marinho1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:Microfibra Comum,cor:Bege com Detalhe Marrom/Branco com Detalhe Azul Royal/Branco com Detalhe Branco/Branco com Detalhe Rosa Escuro/Chumbo/Cinza Claro com Detalhe em Chumbo/Marinho/Rosê com Vinho/Pink/Rosê com detalhe vinho:Branco com Detalhe Branco"
23_7937,"Jaleco Laguna","Tecido: MicrofIbra Repelente a Líquido, Cor: Branco com Detalhe Azul Marinho e Vermelho",https://biostilo.com:444/wp-content/uploads/2019/12/laguna-branco-azul-marinho-vermelho0.jpg,https://biostilo.com:444/product/jaleco-laguna/?attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_cor=branco-com-detalhe-azul-marinho-e-vermelho,"Feminino, Jalecos","BioStilo",159BRL,in stock,23_7934,https://biostilo.com:444/carrinho/?add-to-cart=7934&variation_id=7937&attribute_pa_tecido=microfibra-repelente-a-liquido&attribute_pa_tamanho=&attribute_pa_cor=branco-com-detalhe-azul-marinho-e-vermelho,"https://biostilo.com:444/wp-content/uploads/2019/12/laguna-branco-azul-marinho-vermelho1.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/laguna-branco-azul-marinho-vermelho2.jpg,https://biostilo.com:444/wp-content/uploads/2019/12/laguna-branco2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,159BRL,new,published,,"tecido:MicrofIbra Repelente a Líquido/Microfibra Antimicrobiana/Microfibra Comum:MicrofIbra Repelente a Líquido,cor:Branco com Detalhe Azul Marinho e Vermelho/Branco com Detalhe Branco:Branco com Detalhe Azul Marinho e Vermelho"
